country_id,country_code,country_name,region_id,region_name,assistance_category_id,assistance_category_name,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount
662,LCA,St. Lucia,6,Western Hemisphere,2,Military,2,Obligations,2013,130250,134269
662,LCA,St. Lucia,6,Western Hemisphere,2,Military,3,Disbursements,2013,130250,134269
670,VCT,St. Vincent and Grenadines,6,Western Hemisphere,2,Military,2,Obligations,2013,454600,468628
670,VCT,St. Vincent and Grenadines,6,Western Hemisphere,2,Military,3,Disbursements,2013,454600,468628
678,STP,Sao Tome and Principe,5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,193491,199461
678,STP,Sao Tome and Principe,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,-489364,-504467
678,STP,Sao Tome and Principe,5,Sub-Saharan Africa,2,Military,2,Obligations,2013,453500,467495
678,STP,Sao Tome and Principe,5,Sub-Saharan Africa,2,Military,3,Disbursements,2013,453500,467495
682,SAU,Saudi Arabia,3,Middle East and North Africa,1,Economic,2,Obligations,2013,730125,752656
682,SAU,Saudi Arabia,3,Middle East and North Africa,1,Economic,3,Disbursements,2013,550179,567158
682,SAU,Saudi Arabia,3,Middle East and North Africa,2,Military,2,Obligations,2013,90418,93208
682,SAU,Saudi Arabia,3,Middle East and North Africa,2,Military,3,Disbursements,2013,90418,93208
686,SEN,Senegal,5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,112422739,115892083
686,SEN,Senegal,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,208994201,215443757
686,SEN,Senegal,5,Sub-Saharan Africa,2,Military,2,Obligations,2013,2427390,2502298
686,SEN,Senegal,5,Sub-Saharan Africa,2,Military,3,Disbursements,2013,2427390,2502298
688,SRB,Serbia,2,Europe and Eurasia,1,Economic,2,Obligations,2013,31669742,32647037
688,SRB,Serbia,2,Europe and Eurasia,1,Economic,3,Disbursements,2013,39105561,40312334
688,SRB,Serbia,2,Europe and Eurasia,2,Military,2,Obligations,2013,2927755,3018105
688,SRB,Serbia,2,Europe and Eurasia,2,Military,3,Disbursements,2013,2927755,3018105
690,SYC,Seychelles,5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,35000,36079
690,SYC,Seychelles,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,4166,4295
690,SYC,Seychelles,5,Sub-Saharan Africa,2,Military,2,Obligations,2013,457777,471903
690,SYC,Seychelles,5,Sub-Saharan Africa,2,Military,3,Disbursements,2013,457777,471903
694,SLE,Sierra Leone,5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,16505389,17014738
694,SLE,Sierra Leone,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,16261086,16762899
694,SLE,Sierra Leone,5,Sub-Saharan Africa,2,Military,2,Obligations,2013,385350,397241
694,SLE,Sierra Leone,5,Sub-Saharan Africa,2,Military,3,Disbursements,2013,385350,397241
702,SGP,Singapore,1,East Asia and Oceania,1,Economic,2,Obligations,2013,625213,644504
702,SGP,Singapore,1,East Asia and Oceania,1,Economic,3,Disbursements,2013,502506,518011
702,SGP,Singapore,1,East Asia and Oceania,2,Military,2,Obligations,2013,2748,2832
702,SGP,Singapore,1,East Asia and Oceania,2,Military,3,Disbursements,2013,2748,2832
703,SVK,Slovak Republic,2,Europe and Eurasia,1,Economic,2,Obligations,2013,1112534,1146865
703,SVK,Slovak Republic,2,Europe and Eurasia,1,Economic,3,Disbursements,2013,790469,814862
703,SVK,Slovak Republic,2,Europe and Eurasia,2,Military,2,Obligations,2013,11908177,12275663
703,SVK,Slovak Republic,2,Europe and Eurasia,2,Military,3,Disbursements,2013,11908177,12275663
704,VNM,Vietnam,1,East Asia and Oceania,1,Economic,2,Obligations,2013,119870600,123569767
704,VNM,Vietnam,1,East Asia and Oceania,1,Economic,3,Disbursements,2013,120012738,123716310
704,VNM,Vietnam,1,East Asia and Oceania,2,Military,2,Obligations,2013,11004112,11343698
704,VNM,Vietnam,1,East Asia and Oceania,2,Military,3,Disbursements,2013,11004112,11343698
705,SVN,Slovenia,2,Europe and Eurasia,1,Economic,2,Obligations,2013,412108,424824
705,SVN,Slovenia,2,Europe and Eurasia,1,Economic,3,Disbursements,2013,320827,330727
705,SVN,Slovenia,2,Europe and Eurasia,2,Military,2,Obligations,2013,1176941,1213260
705,SVN,Slovenia,2,Europe and Eurasia,2,Military,3,Disbursements,2013,1176941,1213260
706,SOM,Somalia,5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,187997990,193799605
706,SOM,Somalia,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,216947990,223642995
706,SOM,Somalia,5,Sub-Saharan Africa,2,Military,2,Obligations,2013,263576000,271709993
706,SOM,Somalia,5,Sub-Saharan Africa,2,Military,3,Disbursements,2013,215717000,222374057
710,ZAF,South Africa,5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,522423445,538545461
710,ZAF,South Africa,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,501856243,517343576
710,ZAF,South Africa,5,Sub-Saharan Africa,2,Military,2,Obligations,2013,2357447,2430196
710,ZAF,South Africa,5,Sub-Saharan Africa,2,Military,3,Disbursements,2013,2357447,2430196
716,ZWE,Zimbabwe,5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,191120840,197018795
716,ZWE,Zimbabwe,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,190382104,196257265
724,ESP,Spain,2,Europe and Eurasia,1,Economic,2,Obligations,2013,1489816,1535793
724,ESP,Spain,2,Europe and Eurasia,1,Economic,3,Disbursements,2013,1053934,1086457
724,ESP,Spain,2,Europe and Eurasia,2,Military,2,Obligations,2013,29499,30409
724,ESP,Spain,2,Europe and Eurasia,2,Military,3,Disbursements,2013,29499,30409
728,SSD,South Sudan,5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,597123154,615550411
728,SSD,South Sudan,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,443297432,456977614
728,SSD,South Sudan,5,Sub-Saharan Africa,2,Military,2,Obligations,2013,28289234,29162242
728,SSD,South Sudan,5,Sub-Saharan Africa,2,Military,3,Disbursements,2013,26649234,27471632
729,SDN,Sudan,5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,169734594,174972597
729,SDN,Sudan,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,232318975,239488342
736,SDF,Sudan (former),5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,290050695,299001688
736,SDF,Sudan (former),5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,366418902,377726606
740,SUR,Suriname,6,Western Hemisphere,1,Economic,2,Obligations,2013,570041,587636
740,SUR,Suriname,6,Western Hemisphere,1,Economic,3,Disbursements,2013,801136,825859
740,SUR,Suriname,6,Western Hemisphere,2,Military,2,Obligations,2013,513000,528831
740,SUR,Suriname,6,Western Hemisphere,2,Military,3,Disbursements,2013,513000,528831
748,SWZ,Swaziland,5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,43728325,45077776
748,SWZ,Swaziland,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,41075157,42342740
748,SWZ,Swaziland,5,Sub-Saharan Africa,2,Military,2,Obligations,2013,90000,92777
748,SWZ,Swaziland,5,Sub-Saharan Africa,2,Military,3,Disbursements,2013,90000,92777
752,SWE,Sweden,2,Europe and Eurasia,1,Economic,2,Obligations,2013,34050,35098
752,SWE,Sweden,2,Europe and Eurasia,1,Economic,3,Disbursements,2013,4050,4174
752,SWE,Sweden,2,Europe and Eurasia,2,Military,2,Obligations,2013,20724,21363
752,SWE,Sweden,2,Europe and Eurasia,2,Military,3,Disbursements,2013,20724,21363
756,CHE,Switzerland,2,Europe and Eurasia,1,Economic,2,Obligations,2013,40000,41234
756,CHE,Switzerland,2,Europe and Eurasia,2,Military,2,Obligations,2013,5064,5220
756,CHE,Switzerland,2,Europe and Eurasia,2,Military,3,Disbursements,2013,5064,5220
760,SYR,Syria,3,Middle East and North Africa,1,Economic,2,Obligations,2013,737874576,760645438
760,SYR,Syria,3,Middle East and North Africa,1,Economic,3,Disbursements,2013,511862943,527659078
760,SYR,Syria,3,Middle East and North Africa,2,Military,2,Obligations,2013,38520000,39708732
760,SYR,Syria,3,Middle East and North Africa,2,Military,3,Disbursements,2013,23518000,24243768
762,TJK,Tajikistan,4,South and Central Asia,1,Economic,2,Obligations,2013,37476673,38633180
762,TJK,Tajikistan,4,South and Central Asia,1,Economic,3,Disbursements,2013,36446090,37570807
762,TJK,Tajikistan,4,South and Central Asia,2,Military,2,Obligations,2013,8600155,8865556
762,TJK,Tajikistan,4,South and Central Asia,2,Military,3,Disbursements,2013,8600155,8865556
764,THA,Thailand,1,East Asia and Oceania,1,Economic,2,Obligations,2013,81261737,83769454
764,THA,Thailand,1,East Asia and Oceania,1,Economic,3,Disbursements,2013,69592249,71739844
764,THA,Thailand,1,East Asia and Oceania,2,Military,2,Obligations,2013,4585751,4727267
764,THA,Thailand,1,East Asia and Oceania,2,Military,3,Disbursements,2013,4585751,4727267
768,TGO,Togo,5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,2864225,2952611
768,TGO,Togo,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,2970775,3062450
768,TGO,Togo,5,Sub-Saharan Africa,2,Military,2,Obligations,2013,550500,567487
768,TGO,Togo,5,Sub-Saharan Africa,2,Military,3,Disbursements,2013,550500,567487
776,TON,Tonga,1,East Asia and Oceania,1,Economic,2,Obligations,2013,1368947,1411193
776,TON,Tonga,1,East Asia and Oceania,1,Economic,3,Disbursements,2013,864941,891634
776,TON,Tonga,1,East Asia and Oceania,2,Military,2,Obligations,2013,268514,276800
776,TON,Tonga,1,East Asia and Oceania,2,Military,3,Disbursements,2013,268514,276800
780,TTO,Trinidad and Tobago,6,Western Hemisphere,1,Economic,2,Obligations,2013,258687,266668
780,TTO,Trinidad and Tobago,6,Western Hemisphere,1,Economic,3,Disbursements,2013,158679,163573
780,TTO,Trinidad and Tobago,6,Western Hemisphere,2,Military,2,Obligations,2013,604179,622823
780,TTO,Trinidad and Tobago,6,Western Hemisphere,2,Military,3,Disbursements,2013,604179,622823
784,ARE,United Arab Emirates,3,Middle East and North Africa,1,Economic,2,Obligations,2013,3212185,3311310
784,ARE,United Arab Emirates,3,Middle East and North Africa,1,Economic,3,Disbursements,2013,744061,767022
784,ARE,United Arab Emirates,3,Middle East and North Africa,2,Military,2,Obligations,2013,1510,1556
784,ARE,United Arab Emirates,3,Middle East and North Africa,2,Military,3,Disbursements,2013,1510,1556
788,TUN,Tunisia,3,Middle East and North Africa,1,Economic,2,Obligations,2013,88848671,91590537
788,TUN,Tunisia,3,Middle East and North Africa,1,Economic,3,Disbursements,2013,19003098,19589524
788,TUN,Tunisia,3,Middle East and North Africa,2,Military,2,Obligations,2013,23083597,23795958
788,TUN,Tunisia,3,Middle East and North Africa,2,Military,3,Disbursements,2013,23083597,23795958
792,TUR,Turkey,2,Europe and Eurasia,1,Economic,2,Obligations,2013,71254619,73453529
792,TUR,Turkey,2,Europe and Eurasia,1,Economic,3,Disbursements,2013,17714546,18261200
792,TUR,Turkey,2,Europe and Eurasia,2,Military,2,Obligations,2013,9674781,9973344
792,TUR,Turkey,2,Europe and Eurasia,2,Military,3,Disbursements,2013,9674781,9973344
795,TKM,Turkmenistan,4,South and Central Asia,1,Economic,2,Obligations,2013,8524107,8787144
795,TKM,Turkmenistan,4,South and Central Asia,1,Economic,3,Disbursements,2013,9940715,10247472
795,TKM,Turkmenistan,4,South and Central Asia,2,Military,2,Obligations,2013,287000,295856
795,TKM,Turkmenistan,4,South and Central Asia,2,Military,3,Disbursements,2013,287000,295856
800,UGA,Uganda,5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,538691462,555315478
800,UGA,Uganda,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,451991737,465940235
800,UGA,Uganda,5,Sub-Saharan Africa,2,Military,2,Obligations,2013,24488699,25244419
800,UGA,Uganda,5,Sub-Saharan Africa,2,Military,3,Disbursements,2013,24488699,25244419
804,UKR,Ukraine,2,Europe and Eurasia,1,Economic,2,Obligations,2013,214328783,220942928
804,UKR,Ukraine,2,Europe and Eurasia,1,Economic,3,Disbursements,2013,194056005,200044537
804,UKR,Ukraine,2,Europe and Eurasia,2,Military,2,Obligations,2013,41340026,42615783
804,UKR,Ukraine,2,Europe and Eurasia,2,Military,3,Disbursements,2013,41340026,42615783
807,MKD,Macedonia,2,Europe and Eurasia,1,Economic,2,Obligations,2013,27109178,27945747
807,MKD,Macedonia,2,Europe and Eurasia,1,Economic,3,Disbursements,2013,22830164,23534686
807,MKD,Macedonia,2,Europe and Eurasia,2,Military,2,Obligations,2013,4662888,4806783
807,MKD,Macedonia,2,Europe and Eurasia,2,Military,3,Disbursements,2013,4662888,4806783
818,EGY,Egypt,3,Middle East and North Africa,1,Economic,2,Obligations,2013,330553454,340754345
818,EGY,Egypt,3,Middle East and North Africa,1,Economic,3,Disbursements,2013,336616671,347004673
818,EGY,Egypt,3,Middle East and North Africa,2,Military,2,Obligations,2013,1239659509,1277915578
818,EGY,Egypt,3,Middle East and North Africa,2,Military,3,Disbursements,2013,1239659509,1277915578
826,GBR,United Kingdom,2,Europe and Eurasia,1,Economic,2,Obligations,2013,297659,306844
826,GBR,United Kingdom,2,Europe and Eurasia,1,Economic,3,Disbursements,2013,318457,328282
826,GBR,United Kingdom,2,Europe and Eurasia,2,Military,2,Obligations,2013,2043,2106
826,GBR,United Kingdom,2,Europe and Eurasia,2,Military,3,Disbursements,2013,2043,2106
834,TZA,Tanzania,5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,427096546,440276712
834,TZA,Tanzania,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,749261309,772383583
834,TZA,Tanzania,5,Sub-Saharan Africa,2,Military,2,Obligations,2013,2898577,2988026
834,TZA,Tanzania,5,Sub-Saharan Africa,2,Military,3,Disbursements,2013,2898577,2988026
854,BFA,Burkina Faso,5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,52156543,53766082
854,BFA,Burkina Faso,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,165420567,170525474
854,BFA,Burkina Faso,5,Sub-Saharan Africa,2,Military,2,Obligations,2013,6438798,6637497
854,BFA,Burkina Faso,5,Sub-Saharan Africa,2,Military,3,Disbursements,2013,6438798,6637497
858,URY,Uruguay,6,Western Hemisphere,1,Economic,2,Obligations,2013,475124,489786
858,URY,Uruguay,6,Western Hemisphere,1,Economic,3,Disbursements,2013,672725,693481
858,URY,Uruguay,6,Western Hemisphere,2,Military,2,Obligations,2013,427000,440177
858,URY,Uruguay,6,Western Hemisphere,2,Military,3,Disbursements,2013,427000,440177
860,UZB,Uzbekistan,4,South and Central Asia,1,Economic,2,Obligations,2013,34461490,35524965
860,UZB,Uzbekistan,4,South and Central Asia,1,Economic,3,Disbursements,2013,29017591,29913059
860,UZB,Uzbekistan,4,South and Central Asia,2,Military,2,Obligations,2013,44729620,46109981
860,UZB,Uzbekistan,4,South and Central Asia,2,Military,3,Disbursements,2013,44729620,46109981
862,VEN,Venezuela,6,Western Hemisphere,1,Economic,2,Obligations,2013,6249816,6442674
862,VEN,Venezuela,6,Western Hemisphere,1,Economic,3,Disbursements,2013,7479483,7710282
882,WSM,Samoa,1,East Asia and Oceania,1,Economic,2,Obligations,2013,1114350,1148738
882,WSM,Samoa,1,East Asia and Oceania,1,Economic,3,Disbursements,2013,1096586,1130427
882,WSM,Samoa,1,East Asia and Oceania,2,Military,2,Obligations,2013,48960,50470
882,WSM,Samoa,1,East Asia and Oceania,2,Military,3,Disbursements,2013,48960,50470
887,YEM,Yemen,3,Middle East and North Africa,1,Economic,2,Obligations,2013,251591517,259355603
887,YEM,Yemen,3,Middle East and North Africa,1,Economic,3,Disbursements,2013,225381622,232336888
887,YEM,Yemen,3,Middle East and North Africa,2,Military,2,Obligations,2013,66945308,69011249
887,YEM,Yemen,3,Middle East and North Africa,2,Military,3,Disbursements,2013,66945308,69011249
894,ZMB,Zambia,5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,314050280,323741863
894,ZMB,Zambia,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,334612504,344938665
894,ZMB,Zambia,5,Sub-Saharan Africa,2,Military,2,Obligations,2013,541000,557694
894,ZMB,Zambia,5,Sub-Saharan Africa,2,Military,3,Disbursements,2013,541000,557694
1002,WLD,World,7,World,1,Economic,2,Obligations,2013,9550020546,9844734984
1002,WLD,World,7,World,1,Economic,3,Disbursements,2013,9521782127,9815625274
1002,WLD,World,7,World,2,Military,2,Obligations,2013,311999631,321627982
1002,WLD,World,7,World,2,Military,3,Disbursements,2013,265507228,273700817
1005,ANS,"Asia, Middle East and North Africa Region",7,World,1,Economic,2,Obligations,2013,17876181,18427841
1005,ANS,"Asia, Middle East and North Africa Region",7,World,1,Economic,3,Disbursements,2013,93989505,96890033
1006,ASN,Asia Region,7,World,1,Economic,2,Obligations,2013,192967678,198922666
1006,ASN,Asia Region,7,World,1,Economic,3,Disbursements,2013,211417618,217941986
1007,CNA,Central America Region,6,Western Hemisphere,1,Economic,2,Obligations,2013,85200019,87829287
1007,CNA,Central America Region,6,Western Hemisphere,1,Economic,3,Disbursements,2013,65767921,67797520
1008,CCN,Central America and Caribbean Region,6,Western Hemisphere,1,Economic,2,Obligations,2013,845500,871592
1008,CCN,Central America and Caribbean Region,6,Western Hemisphere,1,Economic,3,Disbursements,2013,1167070,1203084
1009,EEE,Central and Eastern Europe Region,2,Europe and Eurasia,1,Economic,2,Obligations,2013,1860352,1917759
1009,EEE,Central and Eastern Europe Region,2,Europe and Eurasia,1,Economic,3,Disbursements,2013,2238509,2307585
1010,CRN,Caribbean Region,6,Western Hemisphere,1,Economic,2,Obligations,2013,67069630,69139383
1010,CRN,Caribbean Region,6,Western Hemisphere,1,Economic,3,Disbursements,2013,54470090,56151026
1010,CRN,Caribbean Region,6,Western Hemisphere,2,Military,2,Obligations,2013,14278604,14719243
1010,CRN,Caribbean Region,6,Western Hemisphere,2,Military,3,Disbursements,2013,14278604,14719243
1011,EAG,Eastern Africa Region,5,Sub-Saharan Africa,1,Economic,2,Obligations,2013,47531765,48998560
1011,EAG,Eastern Africa Region,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2013,56195179,57929351
1011,EAG,Eastern Africa Region,5,Sub-Saharan Africa,2,Military,2,Obligations,2013,10000000,10308601
1011,EAG,Eastern Africa Region,5,Sub-Saharan Africa,2,Military,3,Disbursements,2013,2586000,2665804
1012,EAQ,East Asia and Oceania Region,1,East Asia and Oceania,1,Economic,2,Obligations,2013,31814171,32795950
1012,EAQ,East Asia and Oceania Region,1,East Asia and Oceania,1,Economic,3,Disbursements,2013,20319935,20947003
1014,EEN,Eastern Europe Region,2,Europe and Eurasia,1,Economic,2,Obligations,2013,4847124,4996704
1014,EEN,Eastern Europe Region,2,Europe and Eurasia,1,Economic,3,Disbursements,2013,7518372,7750383
1015,EES,Europe and Eurasia Region,2,Europe and Eurasia,1,Economic,2,Obligations,2013,4286628,4418907
1015,EES,Europe and Eurasia Region,2,Europe and Eurasia,1,Economic,3,Disbursements,2013,21094138,21745096
1016,ENS,Eastern Asia Region,1,East Asia and Oceania,1,Economic,2,Obligations,2013,83748739,86333192
1016,ENS,Eastern Asia Region,1,East Asia and Oceania,1,Economic,3,Disbursements,2013,101835218,104977850
1018,EUN,Europe Region,2,Europe and Eurasia,1,Economic,2,Obligations,2013,50354049,51907964
1018,EUN,Europe Region,2,Europe and Eurasia,1,Economic,3,Disbursements,2013,11673818,12034057
1019,EUS,Eurasia Region,2,Europe and Eurasia,1,Economic,2,Obligations,2013,35502023,36597601
1019,EUS,Eurasia Region,2,Europe and Eurasia,1,Economic,3,Disbursements,2013,49677485,51210526
1020,LAN,Latin America Region,6,Western Hemisphere,1,Economic,2,Obligations,2013,34883620,35960133
1020,LAN,Latin America Region,6,Western Hemisphere,1,Economic,3,Disbursements,2013,34733777,35805666
1021,LCN,Latin America and Caribbean Region,6,Western Hemisphere,1,Economic,2,Obligations,2013,190022429,195886514
1021,LCN,Latin America and Caribbean Region,6,Western Hemisphere,1,Economic,3,Disbursements,2013,230227849,237332694
1022,MEN,Middle East Region,3,Middle East and North Africa,1,Economic,2,Obligations,2013,79967264,82435054
1022,MEN,Middle East Region,3,Middle East and North Africa,1,Economic,3,Disbursements,2013,78661005,81088483
1022,MEN,Middle East Region,3,Middle East and North Africa,2,Military,2,Obligations,2013,26593000,27413663
